	Province/State	Country/Region	Lat	Long	Date	Confirmed	Deaths	Recovered	Month-Year	Confirmed Daily	Deaths Daily	Recovered Daily	Hubei vs Rest of the world
0	All	Afghanistan	33.0	65.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
1	All	Albania	41.1533	20.1683	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
2	All	Algeria	28.0339	1.6596	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
3	All	Andorra	42.5063	1.5218	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
4	All	Angola	-11.2027	17.8739	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
5	All	Antigua and Barbuda	17.0608	-61.7964	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
6	All	Argentina	-38.4161	-63.6167	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
7	All	Armenia	40.0691	45.0382	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
8	Australian Capital Territory	Australia	-35.4735	149.0124	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
9	New South Wales	Australia	-33.8688	151.2093	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
10	Northern Territory	Australia	-12.4634	130.8456	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
11	Queensland	Australia	-28.0167	153.4	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
12	South Australia	Australia	-34.9285	138.6007	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
13	Tasmania	Australia	-41.4545	145.9707	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
14	Victoria	Australia	-37.8136	144.9631	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
15	Western Australia	Australia	-31.9505	115.8605	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
16	All	Austria	47.5162	14.5501	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
17	All	Azerbaijan	40.1431	47.5769	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
18	All	Bahamas	25.0343	-77.3963	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
19	All	Bahrain	26.0275	50.55	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
20	All	Bangladesh	23.685	90.3563	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
21	All	Barbados	13.1939	-59.5432	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
22	All	Belarus	53.7098	27.9534	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
23	All	Belgium	50.8333	4.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
24	All	Benin	9.3077	2.3158	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
25	All	Bhutan	27.5142	90.4336	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
26	All	Bolivia	-16.2902	-63.5887	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
27	All	Bosnia and Herzegovina	43.9159	17.6791	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
28	All	Brazil	-14.235	-51.9253	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
29	All	Brunei	4.5353	114.7277	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
30	All	Bulgaria	42.7339	25.4858	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
31	All	Burkina Faso	12.2383	-1.5616	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
32	All	Cabo Verde	16.5388	-23.0418	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
33	All	Cambodia	11.55	104.9167	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
34	All	Cameroon	3.848	11.5021	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
35	Alberta	Canada	53.9333	-116.5765	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
36	British Columbia	Canada	49.2827	-123.1207	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
37	Grand Princess	Canada	37.6489	-122.6655	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
38	Manitoba	Canada	53.7609	-98.8139	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
39	New Brunswick	Canada	46.5653	-66.4619	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
40	Newfoundland and Labrador	Canada	53.1355	-57.6604	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
41	Nova Scotia	Canada	44.682	-63.7443	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
42	Ontario	Canada	51.2538	-85.3232	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
43	Prince Edward Island	Canada	46.5107	-63.4168	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
44	Quebec	Canada	52.9399	-73.5491	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
45	Saskatchewan	Canada	52.9399	-106.4509	2020-01-22	0.0	0.0		Jan-2020	0.0	0.0		Rest of the world
46	All	Central African Republic	6.6111	20.9394	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
47	All	Chad	15.4542	18.7322	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
48	All	Chile	-35.6751	-71.543	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
49	Anhui	China	31.8257	117.2264	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
50	Beijing	China	40.1824	116.4142	2020-01-22	14.0	0.0	0.0	Jan-2020	14.0	0.0	0.0	Rest of the world
51	Chongqing	China	30.0572	107.874	2020-01-22	6.0	0.0	0.0	Jan-2020	6.0	0.0	0.0	Rest of the world
52	Fujian	China	26.0789	117.9874	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
53	Gansu	China	37.8099	101.0583	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
54	Guangdong	China	23.3417	113.4244	2020-01-22	26.0	0.0	0.0	Jan-2020	26.0	0.0	0.0	Rest of the world
55	Guangxi	China	23.8298	108.7881	2020-01-22	2.0	0.0	0.0	Jan-2020	2.0	0.0	0.0	Rest of the world
56	Guizhou	China	26.8154	106.8748	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
57	Hainan	China	19.1959	109.7453	2020-01-22	4.0	0.0	0.0	Jan-2020	4.0	0.0	0.0	Rest of the world
58	Hebei	China	39.549	116.1306	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
59	Heilongjiang	China	47.862	127.7615	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
60	Henan	China	33.882	113.614	2020-01-22	5.0	0.0	0.0	Jan-2020	5.0	0.0	0.0	Rest of the world
61	Hong Kong	China	22.3	114.2	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
62	Hubei	China	30.9756	112.2707	2020-01-22	444.0	17.0	28.0	Jan-2020	444.0	17.0	28.0	Hubei Virus birth
63	Hunan	China	27.6104	111.7088	2020-01-22	4.0	0.0	0.0	Jan-2020	4.0	0.0	0.0	Rest of the world
64	Inner Mongolia	China	44.0935	113.9448	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
65	Jiangsu	China	32.9711	119.455	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
66	Jiangxi	China	27.614	115.7221	2020-01-22	2.0	0.0	0.0	Jan-2020	2.0	0.0	0.0	Rest of the world
67	Jilin	China	43.6661	126.1923	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
68	Liaoning	China	41.2956	122.6085	2020-01-22	2.0	0.0	0.0	Jan-2020	2.0	0.0	0.0	Rest of the world
69	Macau	China	22.1667	113.55	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
70	Ningxia	China	37.2692	106.1655	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
71	Qinghai	China	35.7452	95.9956	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
72	Shaanxi	China	35.1917	108.8701	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
73	Shandong	China	36.3427	118.1498	2020-01-22	2.0	0.0	0.0	Jan-2020	2.0	0.0	0.0	Rest of the world
74	Shanghai	China	31.202	121.4491	2020-01-22	9.0	0.0	0.0	Jan-2020	9.0	0.0	0.0	Rest of the world
75	Shanxi	China	37.5777	112.2922	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
76	Sichuan	China	30.6171	102.7103	2020-01-22	5.0	0.0	0.0	Jan-2020	5.0	0.0	0.0	Rest of the world
77	Tianjin	China	39.3054	117.323	2020-01-22	4.0	0.0	0.0	Jan-2020	4.0	0.0	0.0	Rest of the world
78	Tibet	China	31.6927	88.0924	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
79	Xinjiang	China	41.1129	85.2401	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
80	Yunnan	China	24.974	101.487	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
81	Zhejiang	China	29.1832	120.0934	2020-01-22	10.0	0.0	0.0	Jan-2020	10.0	0.0	0.0	Rest of the world
82	All	Colombia	4.5709	-74.2973	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
83	All	Congo (Brazzaville)	-4.0383	21.7587	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
84	All	Congo (Kinshasa)	-4.0383	21.7587	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
85	All	Costa Rica	9.7489	-83.7534	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
86	All	Cote d'Ivoire	7.54	-5.5471	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
87	All	Croatia	45.1	15.2	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
88	All	Diamond Princess	0.0	0.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
89	All	Cuba	22.0	-80.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
90	All	Cyprus	35.1264	33.4299	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
91	All	Czechia	49.8175	15.473	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
92	Faroe Islands	Denmark	61.8926	-6.9118	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
93	Greenland	Denmark	71.7069	-42.6043	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
94	All	Denmark	56.2639	9.5018	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
95	All	Djibouti	11.8251	42.5903	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
96	All	Dominican Republic	18.7357	-70.1627	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
97	All	Ecuador	-1.8312	-78.1834	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
98	All	Egypt	26.0	30.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
99	All	El Salvador	13.7942	-88.8965	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
100	All	Equatorial Guinea	1.5	10.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
101	All	Eritrea	15.1794	39.7823	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
102	All	Estonia	58.5953	25.0136	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
103	All	Eswatini	-26.5225	31.4659	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
104	All	Ethiopia	9.145	40.4897	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
105	All	Fiji	-17.7134	178.065	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
106	All	Finland	64.0	26.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
107	French Guiana	France	3.9339	-53.1258	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
108	French Polynesia	France	-17.6797	149.4068	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
109	Guadeloupe	France	16.25	-61.5833	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
110	Mayotte	France	-12.8275	45.1662	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
111	New Caledonia	France	-20.9043	165.618	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
112	Reunion	France	-21.1351	55.2471	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
113	Saint Barthelemy	France	17.9	-62.8333	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
114	St Martin	France	18.0708	-63.0501	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
115	Martinique	France	14.6415	-61.0242	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
116	All	France	46.2276	2.2137	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
117	All	Gabon	-0.8037	11.6094	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
118	All	Gambia	13.4432	-15.3101	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
119	All	Georgia	42.3154	43.3569	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
120	All	Germany	51.0	9.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
121	All	Ghana	7.9465	-1.0232	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
122	All	Greece	39.0742	21.8243	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
123	All	Guatemala	15.7835	-90.2308	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
124	All	Guinea	9.9456	-9.6966	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
125	All	Guyana	5.0	-58.75	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
126	All	Haiti	18.9712	-72.2852	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
127	All	Holy See	41.9029	12.4534	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
128	All	Honduras	15.2	-86.2419	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
129	All	Hungary	47.1625	19.5033	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
130	All	Iceland	64.9631	-19.0208	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
131	All	India	21.0	78.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
132	All	Indonesia	-0.7893	113.9213	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
133	All	Iran	32.0	53.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
134	All	Iraq	33.0	44.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
135	All	Ireland	53.1424	-7.6921	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
136	All	Israel	31.0	35.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
137	All	Italy	43.0	12.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
138	All	Jamaica	18.1096	-77.2975	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
139	All	Japan	36.0	138.0	2020-01-22	2.0	0.0	0.0	Jan-2020	2.0	0.0	0.0	Rest of the world
140	All	Jordan	31.24	36.51	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
141	All	Kazakhstan	48.0196	66.9237	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
142	All	Kenya	-0.0236	37.9062	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
143	All	Korea, South	36.0	128.0	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
144	All	Kuwait	29.5	47.75	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
145	All	Kyrgyzstan	41.2044	74.7661	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
146	All	Latvia	56.8796	24.6032	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
147	All	Lebanon	33.8547	35.8623	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
148	All	Liberia	6.4281	-9.4295	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
149	All	Liechtenstein	47.14	9.55	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
150	All	Lithuania	55.1694	23.8813	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
151	All	Luxembourg	49.8153	6.1296	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
152	All	Madagascar	-18.7669	46.8691	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
153	All	Malaysia	2.5	112.5	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
154	All	Maldives	3.2028	73.2207	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
155	All	Malta	35.9375	14.3754	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
156	All	Mauritania	21.0079	10.9408	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
157	All	Mauritius	-20.2	57.5	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
158	All	Mexico	23.6345	-102.5528	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
159	All	Moldova	47.4116	28.3699	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
160	All	Monaco	43.7333	7.4167	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
161	All	Mongolia	46.8625	103.8467	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
162	All	Montenegro	42.5	19.3	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
163	All	Morocco	31.7917	-7.0926	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
164	All	Namibia	-22.9576	18.4904	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
165	All	Nepal	28.1667	84.25	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
166	Aruba	Netherlands	12.5186	-70.0358	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
167	Curacao	Netherlands	12.1696	-68.99	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
168	Sint Maarten	Netherlands	18.0425	-63.0548	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
169	All	Netherlands	52.1326	5.2913	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
170	All	New Zealand	-40.9006	174.886	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
171	All	Nicaragua	12.8654	-85.2072	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
172	All	Niger	17.6078	8.0817	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
173	All	Nigeria	9.082	8.6753	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
174	All	North Macedonia	41.6086	21.7453	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
175	All	Norway	60.472	8.4689	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
176	All	Oman	21.0	57.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
177	All	Pakistan	30.3753	69.3451	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
178	All	Panama	8.538	-80.7821	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
179	All	Papua New Guinea	-6.315	143.9555	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
180	All	Paraguay	-23.4425	-58.4438	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
181	All	Peru	-9.19	-75.0152	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
182	All	Philippines	13.0	122.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
183	All	Poland	51.9194	19.1451	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
184	All	Portugal	39.3999	-8.2245	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
185	All	Qatar	25.3548	51.1839	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
186	All	Romania	45.9432	24.9668	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
187	All	Russia	60.0	90.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
188	All	Rwanda	-1.9403	29.8739	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
189	All	Saint Lucia	13.9094	-60.9789	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
190	All	Saint Vincent and the Grenadines	12.9843	-61.2872	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
191	All	San Marino	43.9424	12.4578	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
192	All	Saudi Arabia	24.0	45.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
193	All	Senegal	14.4974	-14.4524	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
194	All	Serbia	44.0165	21.0059	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
195	All	Seychelles	-4.6796	55.492	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
196	All	Singapore	1.2833	103.8333	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
197	All	Slovakia	48.669	19.699	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
198	All	Slovenia	46.1512	14.9955	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
199	All	Somalia	5.1521	46.1996	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
200	All	South Africa	-30.5595	22.9375	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
201	All	Spain	40.0	-4.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
202	All	Sri Lanka	7.0	81.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
203	All	Sudan	12.8628	30.2176	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
204	All	Suriname	3.9193	-56.0278	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
205	All	Sweden	63.0	16.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
206	All	Switzerland	46.8182	8.2275	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
207	All	Taiwan*	23.7	121.0	2020-01-22	1.0	0.0	0.0	Jan-2020	1.0	0.0	0.0	Rest of the world
208	All	Tanzania	-6.369	34.8888	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
209	All	Thailand	15.0	101.0	2020-01-22	2.0	0.0	0.0	Jan-2020	2.0	0.0	0.0	Rest of the world
210	All	Togo	8.6195	0.8248	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
211	All	Trinidad and Tobago	10.6918	-61.2225	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
212	All	Tunisia	34.0	9.0	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
213	All	Turkey	38.9637	35.2433	2020-01-22	0.0	0.0	0.0	Jan-2020	0.0	0.0	0.0	Rest of the world
